Date,Country,State/Province,Confirmed,Deaths,Recovered,Active,Tests Conducted,Year,Month,PositivityRate,CFR
2020-06-14,Italy,Lazio,458,16,153,289,6627,2020,2020-06,0.06911121170967255,0.034934497816593885
2020-06-14,Italy,Veneto,4548,137,153,4258,8960,2020,2020-06,0.5075892857142857,0.030123131046613898
2020-06-14,South Africa,Gauteng,4730,175,2717,1838,11523,2020,2020-06,0.41048338106395904,0.03699788583509514
2020-06-14,South Africa,KwaZulu-Natal,542,4,287,251,2052,2020,2020-06,0.26413255360623783,0.007380073800738007
2020-06-14,South Africa,Western Cape,2778,96,2566,116,12531,2020,2020-06,0.22169020828345704,0.03455723542116631
2020-06-15,India,Maharashtra,1359,49,383,927,4273,2020,2020-06,0.3180435291364381,0.036055923473142015
2020-06-15,India,Kerala,2525,90,1288,1147,4043,2020,2020-06,0.6245362354687114,0.03564356435643564
2020-06-15,India,Delhi,2224,52,355,1817,11367,2020,2020-06,0.19565408639042844,0.023381294964028777
2020-06-15,USA,New York,1946,47,925,974,7904,2020,2020-06,0.24620445344129555,0.024152106885919837
2020-06-15,USA,California,1770,67,619,1084,5637,2020,2020-06,0.3139968068121341,0.03785310734463277
2020-06-15,USA,Texas,919,23,803,93,2531,2020,2020-06,0.3630975898854208,0.025027203482045703
2020-06-15,Brazil,São Paulo,1655,11,908,736,10945,2020,2020-06,0.15121059844677937,0.006646525679758308
2020-06-15,Brazil,Rio de Janeiro,204,7,128,69,3728,2020,2020-06,0.05472103004291846,0.03431372549019608
2020-06-15,Brazil,Bahia,1558,43,990,525,11137,2020,2020-06,0.13989404687079104,0.027599486521181
2020-06-15,Italy,Lombardy,2542,83,586,1873,5151,2020,2020-06,0.49349640846437587,0.032651455546813535
2020-06-15,Italy,Lazio,4228,173,543,3512,8589,2020,2020-06,0.49225753871230643,0.04091769157994324
2020-06-15,Italy,Veneto,299,7,198,94,9857,2020,2020-06,0.030333772953231208,0.023411371237458192
2020-06-15,South Africa,Gauteng,948,0,318,630,2669,2020,2020-06,0.3551892094417385,0.0
2020-06-15,South Africa,KwaZulu-Natal,4868,223,713,3932,11328,2020,2020-06,0.4297316384180791,0.04580936729663106
2020-06-15,South Africa,Western Cape,3824,11,422,3391,13353,2020,2020-06,0.2863775930502509,0.002876569037656904
2020-06-16,India,Maharashtra,2559,5,2365,189,8673,2020,2020-06,0.29505361466620544,0.0019538882375928096
2020-06-16,India,Kerala,1719,41,410,1268,5873,2020,2020-06,0.2926953856632045,0.02385107620709715
2020-06-16,India,Delhi,2347,35,2180,132,8575,2020,2020-06,0.2737026239067055,0.014912654452492544
2020-06-16,USA,New York,3613,171,481,2961,9080,2020,2020-06,0.39790748898678413,0.04732908939939109
2020-06-16,USA,California,1223,10,560,653,4098,2020,2020-06,0.2984382625671059,0.008176614881439084
2020-06-16,USA,Texas,124,4,71,49,9546,2020,2020-06,0.012989733919966478,0.03225806451612903
2020-06-16,Brazil,São Paulo,838,13,555,270,7577,2020,2020-06,0.1105978619506401,0.015513126491646777
2020-06-16,Brazil,Rio de Janeiro,4500,81,2220,2199,7819,2020,2020-06,0.5755211663895639,0.018
2020-06-16,Brazil,Bahia,2320,73,1002,1245,6126,2020,2020-06,0.37871367939928174,0.03146551724137931
2020-06-16,Italy,Lombardy,583,9,346,228,10439,2020,2020-06,0.05584826132771338,0.015437392795883362
2020-06-16,Italy,Lazio,3634,12,532,3090,5109,2020,2020-06,0.7112937952632609,0.003302146395156852
2020-06-16,Italy,Veneto,3856,172,206,3478,6591,2020,2020-06,0.5850402063419815,0.044605809128630707
2020-06-16,South Africa,Gauteng,3142,13,352,2777,11129,2020,2020-06,0.28232545601581455,0.004137492043284532
2020-06-16,South Africa,KwaZulu-Natal,3210,45,2886,279,11514,2020,2020-06,0.27879103699843666,0.014018691588785047
2020-06-16,South Africa,Western Cape,2913,79,1361,1473,7159,2020,2020-06,0.40690040508450903,0.02711980775832475
2020-06-17,India,Maharashtra,4370,20,3814,536,7529,2020,2020-06,0.580422366848187,0.004576659038901602
2020-06-17,India,Kerala,761,29,99,633,9225,2020,2020-06,0.08249322493224932,0.03810775295663601
2020-06-17,India,Delhi,2542,119,1927,496,7338,2020,2020-06,0.34641591714363584,0.04681353265145555
2020-06-17,USA,New York,1833,18,1763,52,7060,2020,2020-06,0.2596317280453258,0.009819967266775777
2020-06-17,USA,California,2977,100,751,2126,9389,2020,2020-06,0.3170731707317073,0.03359086328518643
2020-06-17,USA,Texas,2660,116,1996,548,4155,2020,2020-06,0.6401925391095066,0.04360902255639098
2020-06-17,Brazil,São Paulo,535,15,115,405,7293,2020,2020-06,0.07335801453448512,0.028037383177570093
2020-06-17,Brazil,Rio de Janeiro,3921,118,3464,339,7719,2020,2020-06,0.5079673532841041,0.030094363682733997
2020-06-17,Brazil,Bahia,2312,98,1427,787,5399,2020,2020-06,0.4282274495276903,0.04238754325259515
2020-06-17,Italy,Lombardy,4161,26,3323,812,6913,2020,2020-06,0.6019094459713583,0.006248497957221821
2020-06-17,Italy,Lazio,2669,18,1237,1414,12397,2020,2020-06,0.2152940227474389,0.0067440989134507304
2020-06-17,Italy,Veneto,3776,102,2418,1256,11549,2020,2020-06,0.3269547146939129,0.02701271186440678
2020-06-17,South Africa,Gauteng,1954,79,499,1376,11931,2020,2020-06,0.1637750398122538,0.040429887410440124
2020-06-17,South Africa,KwaZulu-Natal,1302,61,786,455,3384,2020,2020-06,0.38475177304964536,0.04685099846390169
2020-06-17,South Africa,Western Cape,2791,53,2420,318,10854,2020,2020-06,0.25714022480191634,0.01898960945897528
2020-06-18,India,Maharashtra,3566,145,3224,197,10172,2020,2020-06,0.3505701926858042,0.040661805945036454
2020-06-18,India,Kerala,4460,177,1934,2349,8295,2020,2020-06,0.5376732971669681,0.03968609865470852
2020-06-18,India,Delhi,638,31,117,490,9222,2020,2020-06,0.06918238993710692,0.048589341692789965
2020-06-18,USA,New York,2665,24,1823,818,6551,2020,2020-06,0.4068081208975729,0.00900562851782364
2020-06-18,USA,California,2523,122,1662,739,4663,2020,2020-06,0.541067981985846,0.048355132778438364
2020-06-18,USA,Texas,4900,27,3104,1769,11264,2020,2020-06,0.43501420454545453,0.005510204081632653
2020-06-18,Brazil,São Paulo,4049,165,2704,1180,6056,2020,2020-06,0.6685931307793923,0.04075080266732527
2020-06-18,Brazil,Rio de Janeiro,741,13,142,586,1744,2020,2020-06,0.4248853211009174,0.017543859649122806
2020-06-18,Brazil,Bahia,1201,42,305,854,9622,2020,2020-06,0.12481812512991063,0.034970857618651124
2020-06-18,Italy,Lombardy,4352,74,3194,1084,12678,2020,2020-06,0.34327180943366464,0.017003676470588234
2020-06-18,Italy,Lazio,1602,26,1395,181,7789,2020,2020-06,0.20567466940557197,0.016229712858926344
2020-06-18,Italy,Veneto,2455,72,1247,1136,10577,2020,2020-06,0.23210740285525197,0.029327902240325866
2020-06-18,South Africa,Gauteng,2820,22,2386,412,3953,2020,2020-06,0.7133822413356944,0.007801418439716312
2020-06-18,South Africa,KwaZulu-Natal,4181,103,3471,607,7270,2020,2020-06,0.5751031636863824,0.024635254723750298
2020-06-18,South Africa,Western Cape,2409,7,1512,890,12401,2020,2020-06,0.19425852753810177,0.0029057700290577005
2020-06-19,India,Maharashtra,435,0,360,75,7320,2020,2020-06,0.05942622950819672,0.0
2020-06-19,India,Kerala,898,18,31,849,5752,2020,2020-06,0.15611961057023643,0.0200445434298441
2020-06-19,India,Delhi,3536,151,1614,1771,9748,2020,2020-06,0.3627410750923266,0.04270361990950226
2020-06-19,USA,New York,3135,103,1562,1470,11265,2020,2020-06,0.2782956058588549,0.0328548644338118
2020-06-19,USA,California,4465,54,1420,2991,13245,2020,2020-06,0.33710834277085694,0.012094064949608062
2020-06-19,USA,Texas,1139,12,787,340,8041,2020,2020-06,0.1416490486257928,0.010535557506584723
2020-06-19,Brazil,São Paulo,3417,39,1181,2197,6473,2020,2020-06,0.5278850610227097,0.01141352063213345
2020-06-19,Brazil,Rio de Janeiro,1100,0,146,954,2357,2020,2020-06,0.4666949512091642,0.0
2020-06-19,Brazil,Bahia,1179,46,996,137,9334,2020,2020-06,0.12631240625669596,0.039016115351993216
2020-06-19,Italy,Lombardy,1112,5,281,826,8925,2020,2020-06,0.124593837535014,0.0044964028776978415
2020-06-19,Italy,Lazio,3735,178,2475,1082,11709,2020,2020-06,0.31898539584934665,0.047657295850066936
2020-06-19,Italy,Veneto,1472,58,1043,371,9420,2020,2020-06,0.1562632696390658,0.03940217391304348
2020-06-19,South Africa,Gauteng,4522,209,3686,627,11825,2020,2020-06,0.3824101479915433,0.046218487394957986
2020-06-19,South Africa,KwaZulu-Natal,2910,57,761,2092,10869,2020,2020-06,0.26773392216395253,0.01958762886597938
2020-06-19,South Africa,Western Cape,4952,1,4734,217,14113,2020,2020-06,0.3508821653794374,0.00020193861066235866
2020-06-20,India,Maharashtra,1939,91,1027,821,7350,2020,2020-06,0.2638095238095238,0.04693140794223827
2020-06-20,India,Kerala,3365,139,2360,866,10377,2020,2020-06,0.32427483858533296,0.041307578008915304
2020-06-20,India,Delhi,274,0,247,27,7312,2020,2020-06,0.037472647702407005,0.0
2020-06-20,USA,New York,927,37,493,397,3238,2020,2020-06,0.2862878319950587,0.039913700107874865
2020-06-20,USA,California,1163,46,1078,39,6741,2020,2020-06,0.1725263314048361,0.03955288048151333
2020-06-20,USA,Texas,3808,132,320,3356,13382,2020,2020-06,0.2845613510685996,0.03466386554621849
2020-06-20,Brazil,São Paulo,4997,22,2008,2967,13737,2020,2020-06,0.36376210235131395,0.004402641584950971
2020-06-20,Brazil,Rio de Janeiro,639,19,54,566,7267,2020,2020-06,0.08793174625017201,0.0297339593114241
2020-06-20,Brazil,Bahia,4382,199,88,4095,13063,2020,2020-06,0.3354512745923601,0.04541305340027385
2020-06-20,Italy,Lombardy,3719,131,1921,1667,10150,2020,2020-06,0.36640394088669953,0.035224522721161604
2020-06-20,Italy,Lazio,3448,90,3269,89,9275,2020,2020-06,0.3717520215633423,0.026102088167053363
2020-06-20,Italy,Veneto,2369,21,144,2204,8350,2020,2020-06,0.2837125748502994,0.008864499788940482
2020-06-20,South Africa,Gauteng,4617,66,503,4048,13369,2020,2020-06,0.3453511855785773,0.014294996751137101
2020-06-20,South Africa,KwaZulu-Natal,4736,43,4692,1,6581,2020,2020-06,0.7196474699893634,0.009079391891891891
2020-06-20,South Africa,Western Cape,2390,103,111,2176,8089,2020,2020-06,0.29546297440969216,0.04309623430962343
2020-06-21,India,Maharashtra,3971,21,519,3431,13254,2020,2020-06,0.29960766561038177,0.00528834046839587
2020-06-21,India,Kerala,629,17,258,354,3800,2020,2020-06,0.1655263157894737,0.02702702702702703
2020-06-21,India,Delhi,2301,35,1052,1214,3533,2020,2020-06,0.6512878573450326,0.015210777922642329
2020-06-21,USA,New York,913,38,178,697,4389,2020,2020-06,0.20802005012531327,0.0416210295728368
2020-06-21,USA,California,3658,94,3308,256,7531,2020,2020-06,0.4857256672420661,0.02569710224166211
2020-06-21,USA,Texas,2140,100,1435,605,7009,2020,2020-06,0.3053217292053075,0.04672897196261682
2020-06-21,Brazil,São Paulo,3972,46,3274,652,13612,2020,2020-06,0.2918013517484572,0.011581067472306143
2020-06-21,Brazil,Rio de Janeiro,271,5,43,223,3647,2020,2020-06,0.0743076501233891,0.01845018450184502
2020-06-21,Brazil,Bahia,4878,239,1262,3377,14003,2020,2020-06,0.34835392415910876,0.04899548995489955
2020-06-21,Italy,Lombardy,3382,98,974,2310,11593,2020,2020-06,0.2917277667558009,0.02897693672383205
2020-06-21,Italy,Lazio,1370,26,1183,161,8023,2020,2020-06,0.1707590676804188,0.01897810218978102
2020-06-21,Italy,Veneto,445,20,135,290,3345,2020,2020-06,0.13303437967115098,0.0449438202247191
2020-06-21,South Africa,Gauteng,430,5,237,188,7963,2020,2020-06,0.05399974883837749,0.011627906976744186
2020-06-21,South Africa,KwaZulu-Natal,3901,77,1950,1874,13625,2020,2020-06,0.2863119266055046,0.019738528582414764
2020-06-21,South Africa,Western Cape,1914,48,1399,467,9304,2020,2020-06,0.20571797076526224,0.025078369905956112
2020-06-22,India,Maharashtra,3887,67,594,3226,13577,2020,2020-06,0.28629299550710763,0.017236943658348342
2020-06-22,India,Kerala,3561,3,1182,2376,11914,2020,2020-06,0.298892059761625,0.0008424599831508003
2020-06-22,India,Delhi,3129,80,2171,878,4801,2020,2020-06,0.6517392209956259,0.02556727388942154
2020-06-22,USA,New York,797,34,652,111,7594,2020,2020-06,0.10495127732420331,0.04265997490589712
2020-06-22,USA,California,3537,156,2670,711,9003,2020,2020-06,0.39286904365211595,0.04410517387616624
2020-06-22,USA,Texas,2744,69,1093,1582,5354,2020,2020-06,0.5125140082181546,0.025145772594752185
2020-06-22,Brazil,São Paulo,2091,83,1196,812,9499,2020,2020-06,0.22012843457206022,0.03969392635102822
2020-06-22,Brazil,Rio de Janeiro,3777,172,3068,537,8738,2020,2020-06,0.4322499427786679,0.04553878739740535
2020-06-22,Brazil,Bahia,4822,197,1596,3029,14340,2020,2020-06,0.33626220362622034,0.040854417254251346
2020-06-22,Italy,Lombardy,2764,46,1283,1435,12736,2020,2020-06,0.21702261306532664,0.016642547033285094
2020-06-22,Italy,Lazio,86,0,8,78,1281,2020,2020-06,0.06713505074160812,0.0
2020-06-22,Italy,Veneto,3368,25,2151,1192,6070,2020,2020-06,0.5548599670510709,0.007422802850356294
2020-06-22,South Africa,Gauteng,3653,89,898,2666,9294,2020,2020-06,0.3930492791047988,0.024363536819052834
2020-06-22,South Africa,KwaZulu-Natal,2063,24,69,1970,3451,2020,2020-06,0.5977977397855694,0.0116335433834222
2020-06-22,South Africa,Western Cape,753,3,608,142,5305,2020,2020-06,0.1419415645617342,0.00398406374501992
2020-06-23,India,Maharashtra,4910,163,997,3750,7875,2020,2020-06,0.6234920634920635,0.03319755600814664
2020-06-23,India,Kerala,707,8,384,315,4734,2020,2020-06,0.14934516265314746,0.011315417256011316
2020-06-23,India,Delhi,908,44,188,676,6058,2020,2020-06,0.14988445031363487,0.048458149779735685
2020-06-23,USA,New York,2413,59,310,2044,10842,2020,2020-06,0.2225604132078952,0.024450891007045172
2020-06-23,USA,California,2264,98,1748,418,8562,2020,2020-06,0.2644241999532819,0.04328621908127209
2020-06-23,USA,Texas,2108,20,303,1785,7651,2020,2020-06,0.27551953992942096,0.009487666034155597
2020-06-23,Brazil,São Paulo,511,12,198,301,6961,2020,2020-06,0.0734089929607815,0.023483365949119372
2020-06-23,Brazil,Rio de Janeiro,492,8,416,68,5828,2020,2020-06,0.08442004118050789,0.016260162601626018
2020-06-23,Brazil,Bahia,1457,56,142,1259,10513,2020,2020-06,0.1385903167506896,0.038435140700068635
2020-06-23,Italy,Lombardy,1643,78,804,761,5566,2020,2020-06,0.29518505210204815,0.04747413268411443
2020-06-23,Italy,Lazio,4030,27,589,3414,13887,2020,2020-06,0.29019946712752936,0.006699751861042184
2020-06-23,Italy,Veneto,3532,55,2514,963,6272,2020,2020-06,0.5631377551020408,0.015571913929784825
2020-06-23,South Africa,Gauteng,3617,66,423,3128,5188,2020,2020-06,0.6971858134155744,0.01824716615980094
2020-06-23,South Africa,KwaZulu-Natal,597,2,585,10,5702,2020,2020-06,0.1047001052262364,0.0033500837520938024
2020-06-23,South Africa,Western Cape,3652,4,2038,1610,7090,2020,2020-06,0.5150916784203103,0.001095290251916758
2020-06-24,India,Maharashtra,7,0,6,1,5372,2020,2020-06,0.0013030528667163069,0.0
2020-06-24,India,Kerala,1241,44,675,522,8652,2020,2020-06,0.14343504392048081,0.035455278001611606
2020-06-24,India,Delhi,4707,0,4222,485,13746,2020,2020-06,0.34242688782191183,0.0
2020-06-24,USA,New York,3916,111,1654,2151,6064,2020,2020-06,0.645778364116095,0.028345250255362615
2020-06-24,USA,California,4424,57,27,4340,11722,2020,2020-06,0.3774099982938065,0.012884267631103074
2020-06-24,USA,Texas,3949,31,2323,1595,13719,2020,2020-06,0.287848968583716,0.00785008863003292
2020-06-24,Brazil,São Paulo,2940,85,2792,63,8901,2020,2020-06,0.3302999662959218,0.02891156462585034
2020-06-24,Brazil,Rio de Janeiro,3281,14,2589,678,5766,2020,2020-06,0.5690253208463406,0.004266991770801585
2020-06-24,Brazil,Bahia,2992,136,1392,1464,5310,2020,2020-06,0.5634651600753295,0.045454545454545456
2020-06-24,Italy,Lombardy,3765,74,2653,1038,8092,2020,2020-06,0.4652743450321305,0.019654714475431607
2020-06-24,Italy,Lazio,1446,70,80,1296,8740,2020,2020-06,0.1654462242562929,0.048409405255878286
2020-06-24,Italy,Veneto,1564,38,1425,101,8955,2020,2020-06,0.17465103294249024,0.024296675191815855
2020-06-24,South Africa,Gauteng,874,40,705,129,7760,2020,2020-06,0.11262886597938145,0.04576659038901602
2020-06-24,South Africa,KwaZulu-Natal,3985,21,3625,339,12160,2020,2020-06,0.3277138157894737,0.005269761606022585
2020-06-24,South Africa,Western Cape,1552,17,73,1462,5715,2020,2020-06,0.2715660542432196,0.01095360824742268
2020-06-25,India,Maharashtra,207,9,61,137,9222,2020,2020-06,0.022446324007807418,0.043478260869565216
2020-06-25,India,Kerala,3184,16,2214,954,9225,2020,2020-06,0.3451490514905149,0.005025125628140704
2020-06-25,India,Delhi,4093,136,3952,5,12454,2020,2020-06,0.3286494299020395,0.033227461519667725
2020-06-25,USA,New York,134,0,86,48,2052,2020,2020-06,0.06530214424951267,0.0
2020-06-25,USA,California,2766,10,1660,1096,5702,2020,2020-06,0.48509294984216067,0.0036153289949385392
2020-06-25,USA,Texas,1734,83,1366,285,11304,2020,2020-06,0.15339702760084925,0.04786620530565167
2020-06-25,Brazil,São Paulo,3754,173,3564,17,13545,2020,2020-06,0.2771502399409376,0.046084176877996805
2020-06-25,Brazil,Rio de Janeiro,1220,47,477,696,3400,2020,2020-06,0.3588235294117647,0.038524590163934426
2020-06-25,Brazil,Bahia,302,4,250,48,1614,2020,2020-06,0.18711276332094176,0.013245033112582781
2020-06-25,Italy,Lombardy,3860,158,187,3515,8836,2020,2020-06,0.4368492530556813,0.04093264248704663
2020-06-25,Italy,Lazio,1069,0,352,717,2887,2020,2020-06,0.370280568063734,0.0
2020-06-25,Italy,Veneto,2517,105,398,2014,10991,2020,2020-06,0.22900554999545084,0.041716328963051254
2020-06-25,South Africa,Gauteng,1398,8,217,1173,4268,2020,2020-06,0.32755388940955954,0.005722460658082976
2020-06-25,South Africa,KwaZulu-Natal,4072,152,3273,647,8685,2020,2020-06,0.4688543465745538,0.03732809430255403
2020-06-25,South Africa,Western Cape,516,25,103,388,8499,2020,2020-06,0.06071302506177197,0.04844961240310078
2020-06-26,India,Maharashtra,2763,102,1328,1333,5742,2020,2020-06,0.48119122257053293,0.03691639522258415
2020-06-26,India,Kerala,4718,139,1125,3454,10986,2020,2020-06,0.4294556708538139,0.029461636286562103
2020-06-26,India,Delhi,1746,5,1214,527,5587,2020,2020-06,0.31251118668337213,0.0028636884306987398
2020-06-26,USA,New York,2748,16,494,2238,8235,2020,2020-06,0.3336976320582878,0.005822416302765648
2020-06-26,USA,California,1157,48,850,259,4910,2020,2020-06,0.23564154786150712,0.04148660328435609
2020-06-26,USA,Texas,3030,141,675,2214,11217,2020,2020-06,0.27012570205937414,0.046534653465346534
2020-06-26,Brazil,São Paulo,1995,74,83,1838,5180,2020,2020-06,0.38513513513513514,0.037092731829573934
2020-06-26,Brazil,Rio de Janeiro,818,40,627,151,7980,2020,2020-06,0.1025062656641604,0.0488997555012225
2020-06-26,Brazil,Bahia,1292,2,997,293,3614,2020,2020-06,0.3574986164914222,0.0015479876160990713
2020-06-26,Italy,Lombardy,52,0,11,41,2512,2020,2020-06,0.020700636942675158,0.0
2020-06-26,Italy,Lazio,4863,227,2324,2312,12682,2020,2020-06,0.38345686800189244,0.04667900472959079
2020-06-26,Italy,Veneto,3899,177,519,3203,8276,2020,2020-06,0.47112131464475593,0.045396255450115414
2020-06-26,South Africa,Gauteng,1172,40,554,578,10742,2020,2020-06,0.10910444982312419,0.034129692832764506
2020-06-26,South Africa,KwaZulu-Natal,3689,105,979,2605,7548,2020,2020-06,0.48873873873873874,0.028462998102466792
2020-06-26,South Africa,Western Cape,308,5,255,48,2750,2020,2020-06,0.112,0.016233766233766232
2020-06-27,India,Maharashtra,2467,44,1715,708,3541,2020,2020-06,0.6966958486303304,0.01783542764491285
2020-06-27,India,Kerala,4568,60,1572,2936,7493,2020,2020-06,0.609635659949286,0.013134851138353765
2020-06-27,India,Delhi,4343,24,2964,1355,14185,2020,2020-06,0.3061684878392668,0.005526134008749712
2020-06-27,USA,New York,4157,56,3802,299,8566,2020,2020-06,0.48529068409993,0.013471253307673804
2020-06-27,USA,California,2264,6,793,1465,5110,2020,2020-06,0.44305283757338554,0.00265017667844523
2020-06-27,USA,Texas,1222,43,971,208,10373,2020,2020-06,0.11780584209004145,0.03518821603927987
2020-06-27,Brazil,São Paulo,1444,20,1372,52,3150,2020,2020-06,0.45841269841269844,0.013850415512465374
2020-06-27,Brazil,Rio de Janeiro,442,20,186,236,6112,2020,2020-06,0.07231675392670157,0.04524886877828054
2020-06-27,Brazil,Bahia,1716,55,514,1147,8193,2020,2020-06,0.2094470889783962,0.03205128205128205
2020-06-27,Italy,Lombardy,3712,11,427,3274,5571,2020,2020-06,0.6663076646921559,0.002963362068965517
2020-06-27,Italy,Lazio,4402,45,1294,3063,5878,2020,2020-06,0.7488941816944539,0.010222626079054975
2020-06-27,Italy,Veneto,3973,131,475,3367,6133,2020,2020-06,0.6478069460296755,0.03297256481248427
2020-06-27,South Africa,Gauteng,1927,92,910,925,8267,2020,2020-06,0.2330954397000121,0.04774260508562533
2020-06-27,South Africa,KwaZulu-Natal,3432,50,3060,322,9768,2020,2020-06,0.35135135135135137,0.014568764568764568
2020-06-27,South Africa,Western Cape,1884,14,667,1203,6615,2020,2020-06,0.28480725623582764,0.0074309978768577496
2020-06-28,India,Maharashtra,803,15,755,33,8562,2020,2020-06,0.09378649848166316,0.0186799501867995
2020-06-28,India,Kerala,1638,48,451,1139,3842,2020,2020-06,0.42634044768349816,0.029304029304029304
2020-06-28,India,Delhi,3858,149,1984,1725,5748,2020,2020-06,0.6711899791231732,0.03862104717470192
2020-06-28,USA,New York,3570,37,885,2648,12024,2020,2020-06,0.2969061876247505,0.010364145658263305
2020-06-28,USA,California,1458,49,764,645,4692,2020,2020-06,0.31074168797953966,0.033607681755829906
2020-06-28,USA,Texas,3749,184,795,2770,10624,2020,2020-06,0.35288027108433734,0.049079754601226995
2020-06-28,Brazil,São Paulo,2209,25,1375,809,5293,2020,2020-06,0.41734366143963725,0.011317338162064282
2020-06-28,Brazil,Rio de Janeiro,262,11,145,106,2239,2020,2020-06,0.11701652523447968,0.04198473282442748
2020-06-28,Brazil,Bahia,2298,17,455,1826,10925,2020,2020-06,0.21034324942791763,0.0073977371627502175
2020-06-28,Italy,Lombardy,3756,107,701,2948,10385,2020,2020-06,0.36167549350024075,0.028487752928647497
2020-06-28,Italy,Lazio,1801,37,1236,528,5369,2020,2020-06,0.335444216800149,0.020544142143253747
2020-06-28,Italy,Veneto,1392,29,177,1186,9137,2020,2020-06,0.1523475976797636,0.020833333333333332
2020-06-28,South Africa,Gauteng,4274,125,1773,2376,13031,2020,2020-06,0.3279871076663341,0.02924660739354235
2020-06-28,South Africa,KwaZulu-Natal,3790,71,59,3660,11804,2020,2020-06,0.3210776008132836,0.018733509234828496
2020-06-28,South Africa,Western Cape,2020,31,670,1319,10134,2020,2020-06,0.1993289915137162,0.015346534653465346
2020-06-29,India,Maharashtra,4746,56,1220,3470,5829,2020,2020-06,0.8142048378795677,0.011799410029498525
2020-06-29,India,Kerala,3422,11,164,3247,12133,2020,2020-06,0.28204071540426934,0.0032144944476914087
2020-06-29,India,Delhi,4130,8,3487,635,13831,2020,2020-06,0.29860458390571903,0.001937046004842615
2020-06-29,USA,New York,3230,122,2853,255,5835,2020,2020-06,0.5535561268209083,0.03777089783281734
2020-06-29,USA,California,3706,126,985,2595,6067,2020,2020-06,0.6108455579363771,0.033998920669185105
2020-06-29,USA,Texas,4575,192,101,4282,12237,2020,2020-06,0.3738661436626624,0.0419672131147541
2020-06-29,Brazil,São Paulo,1785,16,734,1035,7631,2020,2020-06,0.2339142969466649,0.008963585434173669
2020-06-29,Brazil,Rio de Janeiro,1958,82,185,1691,3218,2020,2020-06,0.6084524549409571,0.04187946884576098
2020-06-29,Brazil,Bahia,3930,171,1248,2511,7580,2020,2020-06,0.5184696569920845,0.04351145038167939
2020-06-29,Italy,Lombardy,3762,146,3060,556,5161,2020,2020-06,0.7289285022282503,0.03880914407230197
2020-06-29,Italy,Lazio,3726,118,3161,447,6997,2020,2020-06,0.5325139345433757,0.03166935050993022
2020-06-29,Italy,Veneto,3320,47,3235,38,10388,2020,2020-06,0.3195995379283789,0.014156626506024096
2020-06-29,South Africa,Gauteng,3803,180,2594,1029,4825,2020,2020-06,0.7881865284974093,0.047331054430712595
2020-06-29,South Africa,KwaZulu-Natal,579,12,340,227,10277,2020,2020-06,0.05633939865719568,0.02072538860103627
2020-06-29,South Africa,Western Cape,267,4,218,45,5687,2020,2020-06,0.046949182345700724,0.0149812734082397
2020-06-30,India,Maharashtra,4443,147,1696,2600,6769,2020,2020-06,0.656374649135766,0.03308575286968265
2020-06-30,India,Kerala,2750,14,2108,628,9713,2020,2020-06,0.28312570781426954,0.005090909090909091
2020-06-30,India,Delhi,422,3,196,223,7411,2020,2020-06,0.05694238294427203,0.0071090047393364926
2020-06-30,USA,New York,3812,158,167,3487,10801,2020,2020-06,0.35293028423294137,0.041448058761804824
2020-06-30,USA,California,3001,44,2654,303,5098,2020,2020-06,0.588662220478619,0.014661779406864379
2020-06-30,USA,Texas,4593,181,1677,2735,7860,2020,2020-06,0.584351145038168,0.039407794469845416
2020-06-30,Brazil,São Paulo,2743,61,2210,472,5603,2020,2020-06,0.4895591647331787,0.022238425082026978
2020-06-30,Brazil,Rio de Janeiro,3919,188,3081,650,8356,2020,2020-06,0.4690043082814744,0.047971421280939015
2020-06-30,Brazil,Bahia,1846,41,722,1083,7226,2020,2020-06,0.2554663714364794,0.022210184182015168
2020-06-30,Italy,Lombardy,4125,174,1732,2219,9665,2020,2020-06,0.42679772374547337,0.04218181818181818
2020-06-30,Italy,Lazio,446,2,190,254,7102,2020,2020-06,0.0627992114897212,0.004484304932735426
2020-06-30,Italy,Veneto,3706,124,2053,1529,13335,2020,2020-06,0.27791526059242594,0.03345925526173772
2020-06-30,South Africa,Gauteng,1005,30,726,249,10719,2020,2020-06,0.09375874615169326,0.029850746268656716
2020-06-30,South Africa,KwaZulu-Natal,4365,74,3702,589,11396,2020,2020-06,0.38302913302913305,0.01695303550973654
2020-06-30,South Africa,Western Cape,537,6,468,63,2967,2020,2020-06,0.18099089989888775,0.0111731843575419
2020-07-01,India,Maharashtra,656,25,183,448,6380,2020,2020-07,0.10282131661442007,0.038109756097560975
2020-07-01,India,Kerala,630,6,168,456,6151,2020,2020-07,0.10242237034628515,0.009523809523809525
2020-07-01,India,Delhi,917,44,151,722,10048,2020,2020-07,0.09126194267515923,0.04798255179934569
2020-07-01,USA,New York,1232,55,418,759,10762,2020,2020-07,0.1144768630366103,0.044642857142857144
2020-07-01,USA,California,185,4,106,75,10055,2020,2020-07,0.018398806563898557,0.021621621621621623
2020-07-01,USA,Texas,1081,30,710,341,8964,2020,2020-07,0.12059348505131638,0.027752081406105456
2020-07-01,Brazil,São Paulo,3636,165,87,3384,9412,2020,2020-07,0.3863153421164471,0.04537953795379538
2020-07-01,Brazil,Rio de Janeiro,1548,8,45,1495,6354,2020,2020-07,0.24362606232294617,0.00516795865633075
